FECHA_CORTE,FECHA_MUESTRA,CUENTA,ESTACION,UNIDAD_MEDIDA,TIPO_ESTACION,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,CAUDAL07H,PROMEDIO24H,MAXIMA24H,PRECIP24H
20230306,20230215,PRESA SULLANA,COTA EMBALSE,msnm,PRESA,Piura,Sullana ,Sullana,200601,36.52,0,36.6,0
20230306,20230215,PUNTOS DE CONTROL CD,CURUMUY,m3/s,HIDROMETRICA,Piura,Piura ,Piura,200101,0,33.13,0,0
20230306,20230215,PUNTOS DE CONTROL CD,CHECK(KM 29+900),m3/s,HIDROMETRICA,Piura,Sullana ,Sullana,200601,41,42.93,43.3,0
20230306,20230215,SALIDA DE RESERVERIO,TOTAL SALIDA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,75.01,0,0
20230306,20230215,SALIDA DE RESERVERIO,EVAPORACION,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,2.83,0,0
20230306,20230215,SALIDA DE RESERVERIO,C. HUAYPIRA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,0.38,0.38,0.38,0
20230306,20230215,SALIDA DE RESERVERIO,C. DERIVACION,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,55.79,54.6,55.79,0
20230306,20230215,SALIDA DE RESERVERIO,C. MIGUEL CHECA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,10.2,10.2,10.2,0
20230306,20230215,SALIDA DE RESERVERIO,TOTAL RIO CHIRA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,2,7,24.8,0
20230306,20230215,SALIDA DE RESERVERIO,RIO CHIRA - TUNEL,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,2,7,24.8,0
20230306,20230215,SALIDA DE RESERVERIO,RIO CHIRA - ALIVIADERO,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,0,0,0
20230306,20230215,RESERVORIO POECHOS,INCREMENTO VOL,mmc,PRESA,Piura,Sullana ,Lancones,200604,0,1,0,0
20230306,20230215,RESERVORIO POECHOS,VOLUMEN,mmc,PRESA,Piura,Sullana ,Lancones,200604,125.9,0,125.9,0
20230306,20230215,RESERVORIO POECHOS,COTA REPRESA,msnm,PRESA,Piura,Sullana ,Lancones,200604,95.36,0,95.36,0
20230306,20230215,RESERVORIO POECHOS,ENTRADA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,86.58,0,0
20230306,20230215,RIO QUIROZ,PARAJE GRANDE,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,8.2,6.52,8.2,6.2
20230306,20230215,RIO CHIRA,ARDILLA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,86.58,0,0
20230306,20230215,RIO CHIRA,EL CIRUELO,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,36,48.67,58,0
20230306,20230215,RIO MACARA,PUENTE INTERNACIONAL,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,18.3,19.58,22.7,0
20230306,20230214,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,28.79,28.78,0,0
20230306,20230214,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230214,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,30.6,0,30.6,0
20230306,20230214,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230214,RIO PIURA,TAMBOGRANDE,m3/s,HIDROLOGICA,Piura,Piura ,Tambo Grande,200114,0,0,0,0
20230306,20230214,RIO PIURA,PTE. NACARA,m3/s,HIDROMETRICA,Piura,MorropOn ,Chulucanas,200401,0,0,0,0.4
20230306,20230214,PRESA SULLANA,CANAL NORTE,m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,13.5,13.4,0,0
20230306,20230214,PRESA SULLANA,RIO CHIRA(SULLANA),m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,5,5.42,10,0
20230306,20230214,PRESA SULLANA,COTA EMBALSE,msnm,PRESA,Piura,Sullana ,Sullana,200601,36.52,0,36.58,0
20230306,20230214,PUNTOS DE CONTROL CD,CURUMUY,m3/s,HIDROMETRICA,Piura,Piura ,Piura,200101,0,34.09,0,0
20230306,20230214,PUNTOS DE CONTROL CD,CHECK(KM 29+900),m3/s,HIDROMETRICA,Piura,Sullana ,Sullana,200601,43.3,44,45.1,0
20230306,20230214,SALIDA DE RESERVERIO,TOTAL SALIDA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,73.92,0,0
20230306,20230214,SALIDA DE RESERVERIO,EVAPORACION,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,2.82,0,0
20230306,20230214,SALIDA DE RESERVERIO,C. HUAYPIRA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,0.38,0.38,0.38,0
20230306,20230214,SALIDA DE RESERVERIO,C. DERIVACION,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,53.1,53.52,54.1,0
20230306,20230214,SALIDA DE RESERVERIO,C. MIGUEL CHECA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,10.2,10.2,10.2,0
20230306,20230214,SALIDA DE RESERVERIO,TOTAL RIO CHIRA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,2,7,18.8,0
20230306,20230214,SALIDA DE RESERVERIO,RIO CHIRA - TUNEL,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,2,7,18.8,0
20230306,20230214,SALIDA DE RESERVERIO,RIO CHIRA - ALIVIADERO,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,0,0,0
20230306,20230214,RESERVORIO POECHOS,INCREMENTO VOL,mmc,PRESA,Piura,Sullana ,Lancones,200604,0,2.4,0,0
20230306,20230214,RESERVORIO POECHOS,VOLUMEN,mmc,PRESA,Piura,Sullana ,Lancones,200604,124.9,0,124.9,0
20230306,20230214,RESERVORIO POECHOS,COTA REPRESA,msnm,PRESA,Piura,Sullana ,Lancones,200604,95.3,0,95.3,0
20230306,20230214,RESERVORIO POECHOS,ENTRADA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,101.69,0,0
20230306,20230214,RIO QUIROZ,PARAJE GRANDE,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,6.3,7.43,8.9,4
20230306,20230214,RIO CHIRA,ARDILLA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,101.69,0,0
20230306,20230214,RIO CHIRA,EL CIRUELO,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,47,65.83,80,5.9
20230306,20230214,RIO MACARA,PUENTE INTERNACIONAL,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,23.4,13.6,23.4,0.5
20230306,20230213,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,28.78,22.75,0,0
20230306,20230213,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230213,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,30.05,0,30.11,0
20230306,20230213,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230213,RIO PIURA,TAMBOGRANDE,m3/s,HIDROLOGICA,Piura,Piura ,Tambo Grande,200114,0,0,0,6.3
20230306,20230213,RIO PIURA,PTE. NACARA,m3/s,HIDROMETRICA,Piura,MorropOn ,Chulucanas,200401,0,0,0,5.2
20230306,20230213,PRESA SULLANA,CANAL NORTE,m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,12.34,12.34,0,0
20230306,20230213,PRESA SULLANA,RIO CHIRA(SULLANA),m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,5,5.63,10,0
20230306,20230213,PRESA SULLANA,COTA EMBALSE,msnm,PRESA,Piura,Sullana ,Sullana,200601,36.56,0,36.56,0
20230306,20230213,PUNTOS DE CONTROL CD,CURUMUY,m3/s,HIDROMETRICA,Piura,Piura ,Piura,200101,0,26.58,0,0
20230306,20230213,PUNTOS DE CONTROL CD,CHECK(KM 29+900),m3/s,HIDROMETRICA,Piura,Sullana ,Sullana,200601,45.1,39.22,45.1,0
20230306,20230213,SALIDA DE RESERVERIO,TOTAL SALIDA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,69.93,0,0
20230306,20230213,SALIDA DE RESERVERIO,EVAPORACION,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,2.82,0,0
20230306,20230213,SALIDA DE RESERVERIO,C. HUAYPIRA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,0.38,0.2,0.38,0
20230306,20230213,SALIDA DE RESERVERIO,C. DERIVACION,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,53.27,49.79,53.27,0
20230306,20230213,SALIDA DE RESERVERIO,C. MIGUEL CHECA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,10.2,11.63,12.1,0
20230306,20230213,SALIDA DE RESERVERIO,TOTAL RIO CHIRA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,2,5.5,23.9,0
20230306,20230213,SALIDA DE RESERVERIO,RIO CHIRA - TUNEL,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,2,5.5,23.9,0
20230306,20230213,SALIDA DE RESERVERIO,RIO CHIRA - ALIVIADERO,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,0,0,0
20230306,20230213,RESERVORIO POECHOS,INCREMENTO VOL,mmc,PRESA,Piura,Sullana ,Lancones,200604,0,-0.7,0,0
20230306,20230213,RESERVORIO POECHOS,VOLUMEN,mmc,PRESA,Piura,Sullana ,Lancones,200604,122.5,0,123.2,0
20230306,20230213,RESERVORIO POECHOS,COTA REPRESA,msnm,PRESA,Piura,Sullana ,Lancones,200604,95.17,0,95.21,0
20230306,20230213,RESERVORIO POECHOS,ENTRADA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,61.82,0,0
20230306,20230213,RIO QUIROZ,PARAJE GRANDE,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,7.7,7.51,7.9,1.5
20230306,20230213,RIO CHIRA,ARDILLA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,61.82,0,0
20230306,20230213,RIO CHIRA,EL CIRUELO,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,82,69.17,126,7.8
20230306,20230213,RIO MACARA,PUENTE INTERNACIONAL,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,12.9,13.73,14.9,0
20230306,20230212,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,21.4,21.4,0,0
20230306,20230212,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230212,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,30.11,0,30.43,0
20230306,20230212,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230212,RIO PIURA,TAMBOGRANDE,m3/s,HIDROLOGICA,Piura,Piura ,Tambo Grande,200114,0,0,0,0
20230306,20230212,RIO PIURA,PTE. NACARA,m3/s,HIDROMETRICA,Piura,MorropOn ,Chulucanas,200401,0,0,0,0
20230306,20230212,PRESA SULLANA,CANAL NORTE,m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,12.3,12.34,0,0
20230306,20230212,PRESA SULLANA,RIO CHIRA(SULLANA),m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,10,5.96,10,0
20230306,20230212,PRESA SULLANA,COTA EMBALSE,msnm,PRESA,Piura,Sullana ,Sullana,200601,36.55,0,36.57,0
20230306,20230212,PUNTOS DE CONTROL CD,CURUMUY,m3/s,HIDROMETRICA,Piura,Piura ,Piura,200101,0,23.1,0,0
20230306,20230212,PUNTOS DE CONTROL CD,CHECK(KM 29+900),m3/s,HIDROMETRICA,Piura,Sullana ,Sullana,200601,34.1,35.1,35.1,0
20230306,20230212,SALIDA DE RESERVERIO,TOTAL SALIDA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,67.34,0,0
20230306,20230212,SALIDA DE RESERVERIO,EVAPORACION,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,2.82,0,0
20230306,20230212,SALIDA DE RESERVERIO,C. HUAYPIRA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,0.13,0.13,0.13,0
20230306,20230212,SALIDA DE RESERVERIO,C. DERIVACION,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,46.22,47.29,47.73,0
20230306,20230212,SALIDA DE RESERVERIO,C. MIGUEL CHECA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,12.1,12.1,12.1,0
20230306,20230212,SALIDA DE RESERVERIO,TOTAL RIO CHIRA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,5,23.9,0
20230306,20230212,SALIDA DE RESERVERIO,RIO CHIRA - TUNEL,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,5,23.9,0
20230306,20230212,SALIDA DE RESERVERIO,RIO CHIRA - ALIVIADERO,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,0,0,0
20230306,20230212,RESERVORIO POECHOS,INCREMENTO VOL,mmc,PRESA,Piura,Sullana ,Lancones,200604,0,-1.1,0,0
20230306,20230212,RESERVORIO POECHOS,VOLUMEN,mmc,PRESA,Piura,Sullana ,Lancones,200604,123.2,0,124.5,0
20230306,20230212,RESERVORIO POECHOS,COTA REPRESA,msnm,PRESA,Piura,Sullana ,Lancones,200604,95.21,0,95.28,0
20230306,20230212,RESERVORIO POECHOS,ENTRADA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,54.61,0,0
20230306,20230212,RIO QUIROZ,PARAJE GRANDE,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,7.7,7.51,7.9,7.5
20230306,20230212,RIO CHIRA,ARDILLA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,54.61,0,2.6
20230306,20230212,RIO CHIRA,EL CIRUELO,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,42,39.08,44,0
20230306,20230212,RIO MACARA,PUENTE INTERNACIONAL,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,15.4,15.2,17.1,0
20230306,20230211,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,21.4,21.41,0,0
20230306,20230211,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230211,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,30.43,0,30.5,0
20230306,20230211,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230211,RIO PIURA,TAMBOGRANDE,m3/s,HIDROLOGICA,Piura,Piura ,Tambo Grande,200114,0,0,0,0
20230306,20230211,RIO PIURA,PTE. NACARA,m3/s,HIDROMETRICA,Piura,MorropOn ,Chulucanas,200401,0,0,0,0
20230306,20230211,PRESA SULLANA,CANAL NORTE,m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,12.3,12.34,0,0
20230306,20230211,PRESA SULLANA,RIO CHIRA(SULLANA),m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,8,5,8,0
20230306,20230211,PRESA SULLANA,COTA EMBALSE,msnm,PRESA,Piura,Sullana ,Sullana,200601,36.57,0,36.57,0
20230306,20230211,PUNTOS DE CONTROL CD,CURUMUY,m3/s,HIDROMETRICA,Piura,Piura ,Piura,200101,0,23.58,0,0
20230306,20230211,PUNTOS DE CONTROL CD,CHECK(KM 29+900),m3/s,HIDROMETRICA,Piura,Sullana ,Sullana,200601,35.1,35.68,36.5,0
20230306,20230211,SALIDA DE RESERVERIO,TOTAL SALIDA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,68.12,0,0
20230306,20230211,SALIDA DE RESERVERIO,EVAPORACION,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,2.82,0,0
20230306,20230211,SALIDA DE RESERVERIO,C. HUAYPIRA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,0.13,0.13,0.13,0
20230306,20230211,SALIDA DE RESERVERIO,C. DERIVACION,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,47.73,48.07,48.19,0
20230306,20230211,SALIDA DE RESERVERIO,C. MIGUEL CHECA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,12.1,12.1,12.1,0
20230306,20230211,SALIDA DE RESERVERIO,TOTAL RIO CHIRA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,5,23.9,0
20230306,20230211,SALIDA DE RESERVERIO,RIO CHIRA - TUNEL,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,5,23.9,0
20230306,20230211,SALIDA DE RESERVERIO,RIO CHIRA - ALIVIADERO,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,0,0,0
20230306,20230211,RESERVORIO POECHOS,INCREMENTO VOL,mmc,PRESA,Piura,Sullana ,Lancones,200604,0,0,0,0
20230306,20230211,RESERVORIO POECHOS,VOLUMEN,mmc,PRESA,Piura,Sullana ,Lancones,200604,124.3,0,125.2,0
20230306,20230211,RESERVORIO POECHOS,COTA REPRESA,msnm,PRESA,Piura,Sullana ,Lancones,200604,95.27,0,95.32,0
20230306,20230211,RESERVORIO POECHOS,ENTRADA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,68.12,0,0
20230306,20230211,RIO QUIROZ,PARAJE GRANDE,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,8.2,7.57,8.4,16.1
20230306,20230211,RIO CHIRA,ARDILLA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,68.12,0,1.4
20230306,20230211,RIO CHIRA,EL CIRUELO,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,37,48.83,66,0.6
20230306,20230211,RIO MACARA,PUENTE INTERNACIONAL,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,13.4,14.03,14.9,0.5
20230306,20230210,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,21.41,21.4,0,0
20230306,20230210,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230210,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,30.5,0,30.68,0
20230306,20230210,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230210,RIO PIURA,TAMBOGRANDE,m3/s,HIDROLOGICA,Piura,Piura ,Tambo Grande,200114,0,0,0,0
20230306,20230210,RIO PIURA,PTE. NACARA,m3/s,HIDROMETRICA,Piura,MorropOn ,Chulucanas,200401,0,0,0,0
20230306,20230210,PRESA SULLANA,CANAL NORTE,m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,12.34,12.4,0,0
20230306,20230210,PRESA SULLANA,RIO CHIRA(SULLANA),m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,5,8.33,15,0
20230306,20230210,PRESA SULLANA,COTA EMBALSE,msnm,PRESA,Piura,Sullana ,Sullana,200601,36.51,0,36.69,0
20230306,20230210,PUNTOS DE CONTROL CD,CURUMUY,m3/s,HIDROMETRICA,Piura,Piura ,Piura,200101,0,22.69,0,0
20230306,20230210,PUNTOS DE CONTROL CD,CHECK(KM 29+900),m3/s,HIDROMETRICA,Piura,Sullana ,Sullana,200601,36.5,35.42,36,0
20230306,20230210,SALIDA DE RESERVERIO,TOTAL SALIDA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,67.91,0,0
20230306,20230210,SALIDA DE RESERVERIO,EVAPORACION,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,2.83,0,0
20230306,20230210,SALIDA DE RESERVERIO,C. HUAYPIRA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,0.13,0.13,0.13,0
20230306,20230210,SALIDA DE RESERVERIO,C. DERIVACION,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,48.19,47.85,48.19,0
20230306,20230210,SALIDA DE RESERVERIO,C. MIGUEL CHECA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,12.1,12.1,12.1,0
20230306,20230210,SALIDA DE RESERVERIO,TOTAL RIO CHIRA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,5,23.9,0
20230306,20230210,SALIDA DE RESERVERIO,RIO CHIRA - TUNEL,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,5,23.9,0
20230306,20230210,SALIDA DE RESERVERIO,RIO CHIRA - ALIVIADERO,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,0,0,0
20230306,20230210,RESERVORIO POECHOS,INCREMENTO VOL,mmc,PRESA,Piura,Sullana ,Lancones,200604,0,-0.7,0,0
20230306,20230210,RESERVORIO POECHOS,VOLUMEN,mmc,PRESA,Piura,Sullana ,Lancones,200604,124.3,0,125,0
20230306,20230210,RESERVORIO POECHOS,COTA REPRESA,msnm,PRESA,Piura,Sullana ,Lancones,200604,95.27,0,95.31,0
20230306,20230210,RESERVORIO POECHOS,ENTRADA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,59.81,0,0
20230306,20230210,RIO QUIROZ,PARAJE GRANDE,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,5.9,5.9,5.9,2
20230306,20230210,RIO CHIRA,ARDILLA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,59.81,0,8.5
20230306,20230210,RIO CHIRA,EL CIRUELO,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,69,51.42,70,4.2
20230306,20230210,RIO MACARA,PUENTE INTERNACIONAL,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,15.4,16.44,17.7,1
20230306,20230209,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,21.4,21.43,0,0
20230306,20230209,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230209,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,30.68,0,30.68,0
20230306,20230209,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230209,RIO PIURA,TAMBOGRANDE,m3/s,HIDROLOGICA,Piura,Piura ,Tambo Grande,200114,0,0,0,0
20230306,20230209,RIO PIURA,PTE. NACARA,m3/s,HIDROMETRICA,Piura,MorropOn ,Chulucanas,200401,0,0,0,0
20230306,20230209,PRESA SULLANA,CANAL NORTE,m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,12.7,12.7,0,0
20230306,20230209,PRESA SULLANA,RIO CHIRA(SULLANA),m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,10,5.54,15,0
20230306,20230209,PRESA SULLANA,COTA EMBALSE,msnm,PRESA,Piura,Sullana ,Sullana,200601,36.67,0,36.63,0.5
20230306,20230209,PUNTOS DE CONTROL CD,CURUMUY,m3/s,HIDROMETRICA,Piura,Piura ,Piura,200101,0,24.08,0,0
20230306,20230209,PUNTOS DE CONTROL CD,CHECK(KM 29+900),m3/s,HIDROMETRICA,Piura,Sullana ,Sullana,200601,34.3,36.22,38.1,0
20230306,20230209,SALIDA DE RESERVERIO,TOTAL SALIDA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,67.92,0,0
20230306,20230209,SALIDA DE RESERVERIO,EVAPORACION,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,2.83,0,0
20230306,20230209,SALIDA DE RESERVERIO,C. HUAYPIRA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,0.13,0.13,0.13,0
20230306,20230209,SALIDA DE RESERVERIO,C. DERIVACION,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,47.7,47.86,48.22,0
20230306,20230209,SALIDA DE RESERVERIO,C. MIGUEL CHECA,m3/s,HIDROMETRICA,Piura,Sullana ,Lancones,200604,12.1,12.1,12.1,0
20230306,20230209,SALIDA DE RESERVERIO,TOTAL RIO CHIRA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,5,23.9,0
20230306,20230209,SALIDA DE RESERVERIO,RIO CHIRA - TUNEL,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,5,23.9,0
20230306,20230209,SALIDA DE RESERVERIO,RIO CHIRA - ALIVIADERO,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,0,0,0
20230306,20230209,RESERVORIO POECHOS,INCREMENTO VOL,mmc,PRESA,Piura,Sullana ,Lancones,200604,0,0.3,0,0
20230306,20230209,RESERVORIO POECHOS,VOLUMEN,mmc,PRESA,Piura,Sullana ,Lancones,200604,125,0,125.2,0
20230306,20230209,RESERVORIO POECHOS,COTA REPRESA,msnm,PRESA,Piura,Sullana ,Lancones,200604,95.31,0,95.32,0
20230306,20230209,RESERVORIO POECHOS,ENTRADA,m3/s,PRESA,Piura,Sullana ,Lancones,200604,0,71.39,0,0
20230306,20230209,RIO QUIROZ,PARAJE GRANDE,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,5.9,5.9,5.9,5
20230306,20230209,RIO CHIRA,ARDILLA,m3/s,HIDROLOGICA,Piura,Sullana ,Lancones,200604,0,71.39,0,0
20230306,20230209,RIO CHIRA,EL CIRUELO,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,43,72.75,100,0
20230306,20230209,RIO MACARA,PUENTE INTERNACIONAL,m3/s,HIDROLOGICA,Piura,Ayabaca ,Suyo,200210,18.9,21.03,23.4,0
20230306,20230208,PRESA EJIDOS,CANAL PRINCIPAL,m3/s,HIDROMETRICA,Piura,Piura ,Castilla,200104,21.44,21.43,0,0
20230306,20230208,PRESA EJIDOS,PTE. SANCHEZ CERRO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230208,PRESA EJIDOS,COTE EMBALSE,msnm,PRESA,Piura,Piura ,Castilla,200104,30.63,0,30.63,0
20230306,20230208,RIO PIURA,EL PAPAYO,m3/s,HIDROLOGICA,Piura,Piura ,Castilla,200104,0,0,0,0
20230306,20230208,RIO PIURA,TAMBOGRANDE,m3/s,HIDROLOGICA,Piura,Piura ,Tambo Grande,200114,0,0,0,0
20230306,20230208,RIO PIURA,PTE. NACARA,m3/s,HIDROMETRICA,Piura,MorropOn ,Chulucanas,200401,0,0,0,0
20230306,20230208,PRESA SULLANA,CANAL NORTE,m3/s,HIDROLOGICA,Piura,Sullana ,Sullana,200601,12.7,12.7,0,0
